@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean' '--output=/home/jdilly/link_gui_out/2018-10-19/LHCB1/Results/b1_18md2148_after_global_correction' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-10-19/models/LHCB1/b1_flat_60_15cm/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam1' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/lhc-app-beta-beating"
@ Date %s "19. October 2018, 15:15:25"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.26855226695906437
@ Q2 %le 0.3242188203187251
@ FILES %s "/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_45_48_655/Beam1@Turn@2018_06_12@12_45_48_655.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_49_06_114/Beam1@Turn@2018_06_12@12_49_06_114.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_50_35_322/Beam1@Turn@2018_06_12@12_50_35_322.sdds.clean_liny,/home/jdilly/link_gui_out/2018-10-19/LHCB1/Measurements/Beam1@Turn@2018_06_12@12_51_46_303/Beam1@Turn@2018_06_12@12_51_46_303.sdds.clean_liny"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
        "BPMYB.4L6.B1"             13347.69                    4          0.223801275    0.006094626458374                    0          29.70784068
       "BPMSX.B4L6.B1"             13383.23                    4            0.2751416    0.002959448988447                    0          29.71911222
       "BPMSX.A4L6.B1"             13383.82                    4          -0.30063475      0.0066294351183                    0           29.7193185
        "BPMSA.4R6.B1"             13568.51                    4           0.31177965     0.00692057523243                    0          29.84284459
       "BPMSI.A4R6.B1"             13661.77                    4          0.621769125    0.004572014272408                    0           29.9378628
       "BPMSI.B4R6.B1"             13662.41                    4           0.15032745    0.009373182708276                    0          29.93842853
        "BPMYA.4R6.B1"             13691.29                    4         -0.078658635     0.01061049740882                    0          29.96221802
        "BPMYB.5R6.B1"             13727.69                    4          -0.27194045    0.009417286486442                    0          29.97847672
          "BPM.9R6.B1"             13862.49                    4           1.26111175    0.002561015069829                    0           30.2846529
         "BPM.10R6.B1"             13902.95                    4         -0.108943825    0.001748043884488                    0          30.40245102
         "BPM.11R6.B1"             13954.79                    4         0.0775455625    0.003703202190583                    0          30.54564322
         "BPM.12R6.B1"             14009.52                    4       -0.00857360925    0.002847887588909                    0          30.64012116
         "BPM.13R6.B1"             14062.97                    4         0.0602375475    0.006931637615415                    0          30.75883737
         "BPM.14R6.B1"             14116.42                    4        -0.0851655425    0.002371456333699                    0          30.87621109
         "BPM.15R6.B1"             14169.87                    4           0.11789605    0.001690166016319                    0          31.01489758
         "BPM.16R6.B1"             14223.33                    4         0.0038080535    0.003225146148855                    0          31.13336484
         "BPM.17R6.B1"             14276.78                    4        -0.0170106025   0.0009805472222636                    0          31.27831722
         "BPM.18R6.B1"             14330.23                    4           0.12048485     0.00286835259212                    0          31.39504146
         "BPM.20R6.B1"             14437.13                    4           0.21884375    0.003069420657505                    0          31.65307157
         "BPM.21R6.B1"             14490.58                    4         -0.100216045    0.003123755211831                    0          31.79768238
         "BPM.22R6.B1"             14544.04                    4           0.31047095    0.001008216091788                    0          31.91382096
         "BPM.23R6.B1"             14597.49                    4         0.0164190175     0.00396568987335                    0          32.05362913
         "BPM.24R6.B1"             14650.94                    4           -0.1672519    0.003401705115118                    0          32.17033506
         "BPM.25R6.B1"             14704.39                    4          0.064641465    0.002526652277133                    0          32.31038725
         "BPM.26R6.B1"             14757.84                    4          0.157077275    0.002076167627407                    0          32.42650885
         "BPM.27R6.B1"             14811.29                    4        -0.0785434375    0.005181094040711                    0          32.56637081
         "BPM.28R6.B1"             14864.74                    4            0.1484405   0.0008089059124642                    0          32.68308998
         "BPM.29R6.B1"              14918.2                    4         0.0441843875    0.001365541367531                    0          32.82308706
         "BPM.30R6.B1"             14971.65                    4          -0.11010035    0.005567032114845                    0          32.93919933
         "BPM.31R6.B1"              15025.1                    4         -0.003939809    0.004290158256714                    0          33.07911719
         "BPM.32R6.B1"             15078.55                    4          0.386339175    0.006554925661831                    0          33.19584187
         "BPM.33R6.B1"                15132                    4         -0.182010275    0.003336833966067                    0          33.33578249
         "BPM.34R6.B1"             15185.45                    4           0.43032365    0.002423432925154                    0           33.4518932
         "BPM.32L7.B1"             15292.36                    4         -0.681960825    0.001364158472133                    0          33.70858997
         "BPM.31L7.B1"             15345.81                    4          0.170175825    0.002782068342455                    0          33.84847424
         "BPM.30L7.B1"             15399.26                    4         0.0163032525    0.003962372820576                    0          33.96459117
         "BPM.29L7.B1"             15452.71                    4         -0.049107945   0.0002817229987856                    0          34.10462143
         "BPM.28L7.B1"             15506.16                    4         0.0613048575    0.002167349801725                    0           34.2213336
         "BPM.27L7.B1"             15559.61                    4         -0.114155675    0.003527524565768                    0          34.36116307
         "BPM.26L7.B1"             15613.06                    4           0.27284765    0.004032090587118                    0          34.47729386
         "BPM.25L7.B1"             15666.52                    4        -0.0836029925    0.001320837755892                    0          34.61737776
         "BPM.24L7.B1"             15719.97                    4          -0.11875355    0.001153416664835                    0          34.73407223
         "BPM.23L7.B1"             15773.42                    4         0.0045638505    0.003445417960813                    0          34.87384983
         "BPM.22L7.B1"             15826.87                    4           0.08272024     0.00287291688929                    0          34.99000176
         "BPM.21L7.B1"             15880.32                    4        0.00235662625    0.004205358100058                    0          35.13013574
         "BPM.20L7.B1"             15933.77                    4        -0.0694235675      0.0031862686581                    0          35.25013183
         "BPM.19L7.B1"             15987.23                    4       -0.00577640825    0.002600624407185                    0          35.39336207
         "BPM.18L7.B1"             16040.68                    4         -0.133298175    0.003854041499788                    0          35.50880347
         "BPM.17L7.B1"             16094.13                    4         0.0512626475    0.005117648575258                    0          35.64956375
         "BPM.16L7.B1"             16147.58                    4         -0.237370525    0.002183597316835                    0          35.76982665
         "BPM.15L7.B1"             16201.03                    4         -0.028446295    0.003945203873521                    0           35.9123779
         "BPM.14L7.B1"             16254.48                    4          0.334996675    0.002172839645972                    0          36.02763753
         "BPM.13L7.B1"             16307.93                    4         -0.104935875     0.00161803071729                    0          36.16909067
         "BPM.12L7.B1"             16361.39                    4        -0.0922525075     0.00328824923745                    0          36.27822692
         "BPM.10L7.B1"             16467.62                    4           0.10799655    0.004546713759158                    0          36.49678802
          "BPM.9L7.B1"             16506.69                    4           1.48307975    0.001056831201207                    0           36.5764323
          "BPM.8L7.B1"             16547.15                    4         0.0738461425    0.005163876903726                    0          36.63820345
          "BPM.7L7.B1"             16586.22                    4         -0.208304425    0.005667403840127                    0          36.71408636
          "BPM.6L7.B1"             16621.04                    4          -1.93973275    0.003677363619122                    0            36.779896
        "BPMWC.6L7.B1"             16633.14                    4          0.280834675    0.002725712923639                    0          36.82151368
        "BPMWE.5L7.B1"             16710.19                    4         -0.088076625    0.003189913187823                    0          36.92720749
         "BPMW.5L7.B1"              16733.4                    4         -0.179749275    0.005320111303073                    0          36.93862381
        "BPMWE.4L7.B1"             16768.48                    4           0.24304195     0.00472334980948                    0             36.97308
         "BPMW.4L7.B1"             16796.59                    4         0.0398701875    0.006463627017089                    0           37.0438729
         "BPMW.4R7.B1"             16912.63                    4         -0.192643025     0.00787860255103                    0          37.19464341
        "BPMWE.4R7.B1"             16940.74                    4           0.14104095    0.003061361022931                    0          37.20665788
         "BPMW.5R7.B1"             16975.82                    4           0.02392341    0.002953221164334                    0          37.23939072
        "BPMWE.5R7.B1"             16999.03                    4         -0.031225045    0.003933130824025                    0          37.30066452
         "BPMR.6R7.B1"             17078.24                    4        -0.0744705725   0.0005393302653649                    0          37.47295969
        "BPM_A.7R7.B1"             17116.28                    4           0.02845969    0.001922875790078                    0          37.52949572
          "BPM.8R7.B1"             17155.35                    4             1.541542    0.003580768283589                    0          37.61076356
          "BPM.9R7.B1"             17194.41                    4           -0.1953452     0.00273236200296                    0          37.68988913
         "BPM.10R7.B1"             17234.88                    4          0.223869125    0.002886811854295                    0          37.77532476
         "BPM.11R7.B1"             17287.66                    4         -0.429995075    0.003649633070199                    0          37.88431636
         "BPM.12R7.B1"             17342.39                    4            0.1263791    0.003890205017118                    0          38.02102289
         "BPM.13R7.B1"             17395.84                    4          -0.09342866    0.002568074170866                    0          38.13780088
         "BPM.14R7.B1"             17449.29                    4         0.0227284375    0.005131360230713                    0          38.27694264
         "BPM.15R7.B1"             17502.74                    4            0.1586198    0.001943873266244                    0          38.39553304
         "BPM.16R7.B1"             17556.19                    4           0.12173865    0.003041903896036                    0          38.53999851
         "BPM.17R7.B1"             17609.65                    4         -0.619947425    0.003728011759922                    0          38.65666496
         "BPM.18R7.B1"              17663.1                    4           0.24742245    0.001031493224757                    0          38.79606906
         "BPM.19R7.B1"             17716.55                    4         -0.326020175    0.001592959505787                    0          38.91519736
         "BPM.20R7.B1"                17770                    4            0.1485084    0.002939888222403                    0          39.05931161
         "BPM.21R7.B1"             17823.45                    4            -0.213739    0.004664228665088                    0          39.17549315
         "BPM.22R7.B1"              17876.9                    4          0.269784925    0.003368632398633                    0          39.31529952
         "BPM.24R7.B1"             17983.81                    4          0.118223625    0.004663811197625                    0          39.57165953
         "BPM.25R7.B1"             18037.26                    4         -0.158686725    0.003036425124566                    0          39.68821815
         "BPM.26R7.B1"             18090.71                    4          0.086839975    0.003159597394937                    0          39.82799803
         "BPM.28R7.B1"             18197.61                    4          0.110140875    0.001887194696393                    0          40.08440485
         "BPM.29R7.B1"             18251.06                    4         -0.006374999    0.003916289705975                    0          40.20093989
         "BPM.30R7.B1"             18304.51                    4          0.125135925    0.005690647547695                    0          40.34069697
         "BPM.31R7.B1"             18357.97                    4           -0.3712924    0.001368681900681                    0           40.4570093
         "BPM.32R7.B1"             18411.42                    4          0.119573125    0.001205887145257                    0          40.59714943
         "BPM.33R7.B1"             18464.87                    4         -0.208537375   0.0007483392961079                    0           40.7136579
         "BPM.34R7.B1"             18518.32                    4          0.234826225    0.005343301247552                    0          40.85339694
         "BPM.33L8.B1"             18571.77                    4         -0.679920175    0.004758608447027                    0          40.96973703
         "BPM.32L8.B1"             18625.22                    4          0.255817725    0.003353615475437                    0          41.10989271
         "BPM.31L8.B1"             18678.68                    4         0.0411612575    0.003158455522924                    0          41.22637227
         "BPM.30L8.B1"             18732.13                    4          0.203086725    0.003445773253146                    0          41.36609848
         "BPM.29L8.B1"             18785.58                    4           -0.5465587    0.004393044052269                    0          41.48246831
         "BPM.28L8.B1"             18839.03                    4        -0.0716507725    0.002314432454575                    0          41.62263412
         "BPM.27L8.B1"             18892.48                    4          0.379570325    0.002186139029684                    0           41.7390832
         "BPM.26L8.B1"             18945.93                    4          0.193135275    0.001471273765175                    0          41.87880212
         "BPM.25L8.B1"             18999.38                    4           -0.9677174     0.00424491978017                    0          41.99520291
         "BPM.24L8.B1"             19052.84                    4            0.2689759    0.003509683467948                    0          42.13537318
         "BPM.23L8.B1"             19106.29                    4           0.22275555    0.002909167388226                    0          42.25179097
         "BPM.22L8.B1"             19159.74                    4          0.194619575    0.002892071762955                    0          42.39150834
         "BPM.21L8.B1"             19213.19                    4         -0.915049925      0.0044208943877                    0           42.5079405
         "BPM.20L8.B1"             19266.64                    4         0.0999360275    0.005184384097151                    0          42.64762748
         "BPM.19L8.B1"             19320.09                    4            0.1079178    0.001716532619912                    0          42.76697069
         "BPM.18L8.B1"             19373.54                    4         0.0341972825     0.00482824898592                    0          42.91076202
         "BPM.17L8.B1"                19427                    4          -0.30497195    0.002283275196454                    0          43.02677292
         "BPM.16L8.B1"             19480.45                    4            0.1823762    0.001744717634812                    0          43.16691614
         "BPM.15L8.B1"              19533.9                    4         -0.126331475    0.003087576073896                    0          43.28665046
         "BPM.14L8.B1"             19587.35                    4        -0.0554388025    0.003790704547553                    0          43.42991432
         "BPM.13L8.B1"              19640.8                    4          0.036801115    0.003440805664891                    0          43.54560639
         "BPM.12L8.B1"             19694.25                    4           0.07805781    0.002114755153078                    0          43.68602853
         "BPM.11L8.B1"              19747.7                    4         -0.403955325    0.002759658268178                    0           43.7935807
         "BPM.10L8.B1"             19799.55                    4           0.14595245     0.00105575713245                    0          43.91838711
          "BPM.9L8.B1"             19838.61                    4         -0.210279425    0.001788055737973                    0          43.98258708
          "BPM.8L8.B1"             19879.08                    4          0.315547775    0.001258894903115                    0          44.06870055
          "BPM.7L8.B1"             19918.15                    4         -0.215707125    0.008275835964547                    0          44.14968523
         "BPMR.6L8.B1"             19950.61                    4       -0.00208911235     0.00171237525394                    0          44.25244873
        "BPMYB.4L8.B1"              20031.8                    4          -0.04106955    0.002155817865479                    0          44.58550915
        "BPMWB.4L8.B1"             20056.19                    4             -0.33974    0.002532336714427                    0           44.5998484
        "BPMSX.4L8.B1"             20106.42                    4          -0.26759865    0.005579296333116                    0           44.6258656
         "BPMS.2L8.B1"             20144.34                    4            0.2498144    0.002392432571721                    0          44.63941327
        "BPMSW.1L8.B1"             20154.27                    4            0.7329191    0.003426227723806                    0          44.64555935
        "BPMSW.1R8.B1"             20197.46                    4             2.906826    0.002272048084956                    0          45.10162618
         "BPMS.2R8.B1"             20207.39                    4           -0.1938975    0.003483502750138                    0          45.10956999
        "BPMSX.4R8.B1"             20245.31                    4          0.884454225    0.006333401594872                    0           45.1250431
        "BPMWB.4R8.B1"             20295.46                    4           0.98827685    0.003977822895468                    0          45.14731433
        "BPMYB.5R8.B1"             20340.51                    4         -0.306017975     0.00461920697816                    0          45.18903278
          "BPM.6R8.B1"             20424.62                    4         -0.804466425     0.02160452216996                    0          45.38299455
        "BPM_A.7R8.B1"             20446.86                    4         -0.112478775   0.0005634939858544                    0           45.4249928
          "BPM.8R8.B1"             20488.29                    4            0.3297374   0.0008753938172249                    0          45.70256778
          "BPM.9R8.B1"             20527.36                    4          -0.28081435    0.001811790192797                    0          45.84786589
         "BPM.10R8.B1"             20567.82                    4           -0.6275537    0.006051067585574                    0          45.88999945
         "BPM.11R8.B1"             20619.66                    4          0.127538975    0.005547591602857                    0          46.20291874
         "BPM.12R8.B1"             20674.38                    4          -0.53975305    0.001845593745319                    0          46.29549101
         "BPM.13R8.B1"             20727.83                    4           0.24707125    0.002786236255723                    0           46.3299946
         "BPM.14R8.B1"             20781.28                    4         -0.494147425    0.002647339699038                    0          46.36593651
         "BPM.16R8.B1"             20888.18                    4         -0.875516175    0.009236721756776                    0          46.78804274
         "BPM.17R8.B1"             20941.63                    4          0.222552925    0.002180803285967                    0           46.8299854
         "BPM.18R8.B1"             20995.07                    4          0.038806195    0.001310383289174                    0          46.86591975
         "BPM.19R8.B1"             21048.52                    4         0.0482882425     0.00057296605566                    0           47.1173385
         "BPM.20R8.B1"             21101.97                    4         -0.418524525    0.005242840714924                    0           47.2880256
         "BPM.21R8.B1"             21155.42                    4        -0.0489144675    0.002646427955346                    0          47.32997637
         "BPM.23R8.B1"             21262.32                    4        -0.0275842825    0.002348325923821                    0          47.61720238
         "BPM.24R8.B1"             21315.76                    4         -0.183411025    0.001673950205977                    0          47.78800846
         "BPM.25R8.B1"             21369.21                    4          0.547774525     0.01981465075549                    0          47.82996733
         "BPM.26R8.B1"             21422.66                    4          -0.33644875    0.002345525604793                    0          47.86588623
         "BPM.27R8.B1"             21476.11                    4          0.015586875    0.002264274970679                    0          48.11706621
         "BPM.28R8.B1"             21529.56                    4           -0.3213243    0.001725240039888                    0          48.28799131
         "BPM.29R8.B1"             21583.01                    4          0.183235875    0.005630900149363                    0          48.32995829
         "BPM.30R8.B1"             21636.46                    4           -0.3719165    0.001697423937969                    0          48.36586948
         "BPM.31R8.B1"              21689.9                    4         -0.150913925     0.00376130246618                    0          48.61692999
         "BPM.32R8.B1"             21743.35                    4           0.43927805    0.002419696777025                    0          48.78797415
         "BPM.33R8.B1"              21796.8                    4          0.013340782    0.003816719412139                    0          48.82994926
         "BPM.34R8.B1"             21850.25                    4         -0.065712665    0.002551794421137                    0          48.86585274
         "BPM.33L1.B1"              21903.7                    4            0.0301812     0.00835862830778                    0          49.11679371
         "BPM.32L1.B1"             21957.15                    4         -0.145030525    0.003113700637039                    0          49.28795699
         "BPM.31L1.B1"              22010.6                    4        -0.0675969525    0.006630575863949                    0          49.32994022
         "BPM.30L1.B1"             22064.04                    4          0.509407475    0.003845941359035                    0            49.365836
         "BPM.29L1.B1"             22117.49                    4          -0.08376275    0.008398108418083                    0          49.61665737
         "BPM.28L1.B1"             22170.94                    4         -0.316958375    0.007175132605541                    0          49.78793982
         "BPM.27L1.B1"             22224.39                    4            0.1656218    0.005360266964921                    0          49.82993119
         "BPM.26L1.B1"             22277.84                    4           0.05935332    0.005371632382272                    0          49.86581927
         "BPM.25L1.B1"             22331.29                    4         -0.166089325    0.003780590277601                    0          50.11652098
         "BPM.24L1.B1"             22384.74                    4         0.1011516575    0.007486974148683                    0          50.28792264
         "BPM.23L1.B1"             22438.18                    4        0.00180959775    0.006308880635284                    0          50.32992215
         "BPM.22L1.B1"             22491.63                    4        -0.1017871925    0.002939659866139                    0          50.36580255
         "BPM.21L1.B1"             22545.08                    4        -0.0488855125     0.01478725492681                    0          50.61638454
         "BPM.20L1.B1"             22598.53                    4          0.263061575    0.005091571531666                    0          50.78790546
         "BPM.19L1.B1"             22651.98                    4        -0.0670143525     0.01378254435975                    0          50.82991311
         "BPM.18L1.B1"             22705.43                    4            0.3027919    0.005812259262989                    0          50.86578584
         "BPM.17L1.B1"             22758.87                    4        0.00263992525      0.0148338784587                    0          51.11624804
         "BPM.16L1.B1"             22812.32                    4          -0.40649555    0.004976731578326                    0          51.28788827
         "BPM.15L1.B1"             22865.77                    4           0.02468061    0.002037140640327                    0          51.32990408
         "BPM.14L1.B1"             22919.22                    4           0.01330935     0.00190261625213                    0          51.36576913
         "BPM.13L1.B1"             22972.67                    4          0.154957725    0.005253164666856                    0          51.61611149
         "BPM.12L1.B1"             23026.12                    4            -0.314265    0.002913233077733                    0          51.78505378
         "BPM.11L1.B1"             23079.57                    4            0.1215918    0.006258828501423                    0          51.82662287
         "BPM.10L1.B1"             23132.35                    4          0.171640875    0.003480716350422                    0          51.85604837
          "BPM.9L1.B1"             23171.41                    4           -0.2884859     0.01007634441676                    0          51.92242716
          "BPM.8L1.B1"             23211.87                    4           0.19213825    0.007291870581183                    0          52.26467669
         "BPMR.7L1.B1"             23250.94                    4         -0.363429875     0.01494582879091                    0          52.33891935
          "BPM.6L1.B1"             23294.12                    4          0.463044925     0.01015651748421                    0          52.66262898
         "BPMR.5L1.B1"             23326.02                    4         -0.567069175      0.0101501717356                    0          52.81765202
        "BPMYA.4L1.B1"             23347.14                    4          0.508054525    0.004963543569573                    0          52.82253852
        "BPMWB.4L1.B1"             23368.28                    4         -0.268291375     0.01359615344066                    0          52.82485725
        "BPMSY.4L1.B1"             23461.06                    4           0.65078585     0.01435955538458                    0          52.82754681
         "BPMS.2L1.B1"             23487.84                    4            0.4996348    0.005959557272586                    0          52.82816752
        "BPMSW.1L1.B1"             23497.79                    4           0.03199494    0.004860836688161                    0          52.82856936
        "BPMSW.1R1.B1"             23540.93                    4           0.20067535    0.003070824073064                    0          53.32635891
         "BPMS.2R1.B1"              23550.9                    4            0.5563301    0.005674668803139                    0          53.32667231
        "BPMSY.4R1.B1"             23577.68                    4          -0.43584555    0.004891523822663                    0          53.32709812
        "BPMWB.4R1.B1"             23670.46                    4           -0.5510967     0.00418878512999                    0          53.32999596
        "BPMYA.4R1.B1"              23691.6                    4          0.444583725    0.002582669670533                    0          53.33093589
          "BPM.5R1.B1"                23719                    4          -1.02325225     0.00776563800905                    0          53.33304454
         "BPMR.6R1.B1"              23750.9                    4         -0.070806665    0.004956500712443                    0           53.3380951
        "BPMSX.7R1.B1"             23757.12                    4             1.087491    0.002624409457446                    0          53.33979424
        "BPM_A.7R1.B1"             23778.63                    4         -0.900625525    0.006433363570652                    0          53.35540819
          "BPM.8R1.B1"             23820.07                    4           0.37688145    0.001882135454143                    0          53.60762298
          "BPM.9R1.B1"             23859.13                    4         -0.461688275    0.001463659556428                    0          53.78442845
         "BPM.10R1.B1"              23899.6                    4          0.137045625     0.00469580237149                    0          53.82024912
         "BPM.11R1.B1"             23952.38                    4          -3.72398125    0.004971021091141                    0          53.85405794
         "BPM.12R1.B1"             24007.11                    4           0.08264516    0.005104361355916                    0           54.1201759
         "BPM.13R1.B1"             24060.56                    4          -0.23692785    0.002855561326207                    0          54.28845162
         "BPM.14R1.B1"             24114.01                    4         -0.177604125    0.003454787288257                    0          54.33020482
         "BPM.15R1.B1"             24167.46                    4           0.48449085    0.004847076051881                    0          54.36633225
         "BPM.16R1.B1"             24220.91                    4        -0.0347827675    0.006413588430936                    0          54.62069213
         "BPM.17R1.B1"             24274.37                    4           -0.1484144    0.003574388722596                    0          54.78845169
         "BPM.18R1.B1"             24327.82                    4          0.129636975    0.002884552193511                    0          54.83020482
         "BPM.19R1.B1"             24381.27                    4          -0.18865495    0.002109734140295                    0          54.86633225
         "BPM.20R1.B1"             24434.72                    4          0.068803685    0.003692792866171                    0          55.12069213
         "BPM.21R1.B1"             24488.17                    4         -0.427474425    0.001676506575317                    0          55.28845169
         "BPM.22R1.B1"             24541.62                    4          0.060440745    0.004232454545065                    0          55.33020482
         "BPM.23R1.B1"             24595.08                    4         -0.318973325    0.003317171412073                    0          55.36633225
         "BPM.24R1.B1"             24648.53                    4         0.0865010825    0.003181336644571                    0          55.62069213
         "BPM.25R1.B1"             24701.98                    4         -0.169326075     0.00194231464549                    0          55.78845169
         "BPM.26R1.B1"             24755.43                    4          0.172372625    0.004662395882708                    0          55.83020482
         "BPM.27R1.B1"             24808.88                    4           -0.1212032    0.002534556784769                    0          55.86633225
         "BPM.28R1.B1"             24862.33                    4         -0.019778115    0.003447538530596                    0          56.12069213
         "BPM.29R1.B1"             24915.78                    4         -0.157532725   0.0009479321268425                    0          56.28845169
         "BPM.30R1.B1"             24969.24                    4           0.33351945    0.006436804161439                    0          56.33020482
         "BPM.31R1.B1"             25022.69                    4           -0.9883107    0.003953855836418                    0          56.36633225
         "BPM.32R1.B1"             25076.14                    4          0.423600825    0.008873121797718                    0          56.62069213
         "BPM.33R1.B1"             25129.59                    4         -0.377021225    0.007202174240262                    0          56.78845169
         "BPM.34R1.B1"             25183.04                    4          0.098048155    0.004254405063313                    0          56.83020482
         "BPM.33L2.B1"             25236.49                    4            0.2391293    0.005566142480679                    0          56.86633225
         "BPM.32L2.B1"             25289.94                    4        0.00284145585    0.002756673065899                    0          57.12069213
         "BPM.31L2.B1"              25343.4                    4         -0.515095525    0.005966999108604                    0          57.28845169
         "BPM.30L2.B1"             25396.85                    4           0.03703036    0.004224526427645                    0          57.33020482
         "BPM.29L2.B1"              25450.3                    4           0.26143575    0.006753261681048                    0          57.36633225
         "BPM.28L2.B1"             25503.75                    4            0.0631317    0.004427533213791                    0          57.62069213
         "BPM.27L2.B1"              25557.2                    4         -0.438325375    0.003364279681008                    0          57.78845169
         "BPM.26L2.B1"             25610.65                    4            0.2431675    0.003768649536666                    0          57.83020482
         "BPM.25L2.B1"              25664.1                    4         0.0809958275    0.004257522627449                    0          57.86633225
         "BPM.24L2.B1"             25717.56                    4         0.0523145375    0.005717137067973                    0          58.12069213
         "BPM.23L2.B1"             25771.01                    4          -0.53449985    0.003283256999184                    0          58.28845169
         "BPM.22L2.B1"             25824.46                    4          0.054053715    0.004671305972964                    0          58.33020482
         "BPM.21L2.B1"             25877.91                    4          0.019378505    0.005411358019716                    0          58.36633225
         "BPM.20L2.B1"             25931.36                    4            0.1066624    0.004611322159665                    0          58.62069213
         "BPM.19L2.B1"             25984.81                    4         -0.780293225   0.0002895680696925                    0          58.78845169
         "BPM.18L2.B1"             26038.27                    4          -1.02562625    0.006071401748173                    0          58.83020482
         "BPM.16L2.B1"             26145.17                    4           -0.2222694    0.004504553480669                    0          59.12069213
         "BPM.15L2.B1"             26198.62                    4          0.414615125    0.008347633219788                    0          59.28845169
         "BPM.14L2.B1"             26252.07                    4         -0.251928725    0.002505954535125                    0          59.33020482
         "BPM.13L2.B1"             26305.52                    4          0.181870225    0.003813545565101                    0          59.36633225
         "BPM.12L2.B1"             26358.97                    4           -0.1483937    0.006419966440739                    0          59.61010783
         "BPM.11L2.B1"             26412.43                    4          -0.06091697     0.00472874671915                    0          59.78797913
         "BPM.10L2.B1"             26464.27                    4           0.96291735    0.004131678284022                    0          59.83087175
          "BPM.9L2.B1"             26503.33                    4           -0.8551266     0.01162198701709                    0           59.8521571
          "BPM.8L2.B1"              26543.8                    4         -1.006409975     0.00686258086673                    0           59.9559309
          "BPM.7L2.B1"             26582.87                    4           0.54148885     0.01408900013886                    0           60.1859603
         "BPMR.6L2.B1"             26614.97                    4          0.300929725     0.00236167031719                    0          60.25545844
