@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/home/jdilly/link_betabeat/GetLLM/GetLLM.py' '--accel=LHCB2' '--model=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/twiss.dat' '--files=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds' '--output=/home/jdilly/link_gui_out/2018-11-01/LHCB2/Results/b2_MD3312_forcoupling' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=0' '--errordefs=/home/jdilly/link_gui_out/2018-11-01/models/LHCB2/flattoptics_injecitonTunesB2/error_deff.txt' '--calibration=/afs/cern.ch/eng/sl/lintrack/LHC_commissioning2017/Calibration_factors_2017/Calibration_factors_2017_beam2' '--range=11'"
@ CWD %s "/media/jdilly/Storage/Repositories/BetaBeatGui/beta-beating-cwd"
@ Date %s "01. November 2018, 14:51:59"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB2"
@ Q1 %le 0.2688187400485257
@ Q2 %le 0.32395199049127005
@ FILES %s "/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_01_28_539/Beam2@Turn@2018_10_30@13_01_28_539.sdds.liny,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_03_01_002/Beam2@Turn@2018_10_30@13_03_01_002.sdds.liny,/home/jdilly/link_gui_out/2018-11-01/LHCB2/Measurements/Beam2@Turn@2018_10_30@13_04_06_462/Beam2@Turn@2018_10_30@13_04_06_462.sdds.liny"
*                 NAME                    S                COUNT                    Y                 STDY                 YMDL               MUYMDL
$                   %s                  %le                  %le                  %le                  %le                  %le                  %le
         "BPM.21L4.B2"          12218.51447                    3      0.1820957432338    0.004022756303843                    0          28.30371049
         "BPM.20L4.B2"          12271.96595                    3     0.09913176761088    0.005847157872889                    0          28.41759533
         "BPM.19L4.B2"          12325.41744                    3     -0.3199495016175    0.004843558280868                    0          28.55342457
         "BPM.18L4.B2"          12378.86892                    3      0.2867490379767      0.0028869085243                    0          28.66406296
         "BPM.17L4.B2"          12432.32041                    3      -0.204232866011    0.001450692744739                    0          28.79594188
         "BPM.16L4.B2"          12485.77189                    3     -0.1152346366895    0.004712938078659                    0          28.90965519
         "BPM.15L4.B2"          12539.22337                    3      0.2754632526979     0.00453831778134                    0          29.04566101
         "BPM.14L4.B2"          12592.67486                    3     -0.1895746968823    0.007429930020748                    0          29.15647048
         "BPM.13L4.B2"          12646.12634                    3      0.2300346749798    0.007306280511466                    0          29.28819039
         "BPM.12L4.B2"          12699.57783                    3    -0.04078049066848    0.008630970388662                    0          29.40958759
         "BPM.11L4.B2"          12753.02931                    3     -0.1386278509817    0.003869820257132                    0           29.5539956
         "BPM.10L4.B2"             12804.87                    3      0.3617406788193     0.01034436664049                    0          29.65090995
          "BPM.9L4.B2"          12843.93699                    3     -0.2615439624306    0.006671510549642                    0          29.74461804
          "BPM.8L4.B2"          12884.40198                    3     -0.8106084198869    0.003753781941848                    0          29.81468808
          "BPM.7L4.B2"          12923.46797                    3      0.3906138009842    0.003310730878229                    0          29.89080998
        "BPMYA.6L4.B2"          13020.07197                    3     0.04815436021972     0.00365370340697                    0          29.98241631
        "BPMYB.5L4.B2"          13057.07197                    3     0.06735616186582    0.005848065996865                    0          30.00486582
       "BPMWA.B5L4.B2"          13159.46247                    3      -0.156296371812    0.004237939098218                    0          30.04420247
       "BPMWA.A5L4.B2"          13168.34747                    3      0.6535821667382    0.001629017581586                    0          30.04841466
       "BPMWA.A5R4.B2"          13216.39647                    3      0.1087557666668    0.007452218333817                    0          30.07355852
       "BPMWA.B5R4.B2"          13225.28147                    3      0.3953097375506    0.005276328651131                    0          30.07862861
        "BPMYA.5R4.B2"          13327.74797                    3      0.4661445628475    0.004437906019032                    0          30.14316433
        "BPMYB.6R4.B2"          13359.31197                    3      0.3680008893914    0.007434022488906                    0          30.15510903
          "BPM.7R4.B2"          13455.82797                    3     -0.4450164560033    0.005925478506198                    0          30.34617002
          "BPM.8R4.B2"          13493.61896                    3      0.2518461919569    0.006849198468951                    0          30.54163863
          "BPM.9R4.B2"          13532.68595                    3     -0.5917494099113    0.002657777866249                    0          30.61751707
         "BPM.10R4.B2"          13573.15094                    3    -0.09890292745442     0.01204660459303                    0          30.69843721
         "BPM.11R4.B2"          13624.99162                    3      0.2965188905833    0.007783485066171                    0          30.79934987
         "BPM.12R4.B2"          13679.71811                    3     0.02592849636048    0.008202060733422                    0          30.93660616
         "BPM.13R4.B2"          13733.16959                    3     -0.4845904796732    0.004595778222183                    0          31.05325049
         "BPM.14R4.B2"          13786.62108                    3      0.4477144362164    0.005564850974482                    0          31.18941437
         "BPM.15R4.B2"          13840.07256                    3     -0.2173641431313    0.001140904388527                    0          31.30325327
         "BPM.16R4.B2"          13893.52405                    3      0.2211672891935    0.004153887984711                    0          31.43940903
         "BPM.17R4.B2"          13946.97553                    3     -0.4250392005791    0.005838443736527                    0          31.55325369
         "BPM.18R4.B2"          14000.42701                    3    -0.08828469479935    0.005282240586609                    0          31.68941437
         "BPM.19R4.B2"           14053.8785                    3     0.05763762226686    0.006082423791677                    0          31.80325327
         "BPM.20R4.B2"          14107.32998                    3    -0.03091066994213    0.005350856371162                    0          31.93940903
         "BPM.21R4.B2"          14160.78147                    3    0.005869530722623    0.004601088415519                    0          32.05325369
         "BPM.22R4.B2"          14214.23295                    3      0.1194002827101    0.008751072802036                    0          32.18941437
         "BPM.23R4.B2"          14267.68443                    3      0.2406067245507    0.005332259545818                    0          32.30325327
         "BPM.24R4.B2"          14321.13592                    3    0.005012485976089    0.008427808856132                    0          32.43940903
         "BPM.25R4.B2"           14374.5874                    3    -0.09060262899417    0.003483616632885                    0          32.55325369
         "BPM.26R4.B2"          14428.03889                    3     -0.1341860580769    0.004928678572733                    0          32.68941437
         "BPM.27R4.B2"          14481.49037                    3     -0.1491797302347   0.0007818284079108                    0          32.80325327
         "BPM.28R4.B2"          14534.94185                    3     -0.1131445914595   0.0008398022252332                    0          32.93940903
         "BPM.29R4.B2"          14588.39334                    3      0.3741942546061    0.001946371323328                    0          33.05325369
         "BPM.30R4.B2"          14641.84482                    3     0.01184060955037    0.001331336166126                    0          33.18941437
         "BPM.31R4.B2"          14695.29631                    3      0.1045268980771    0.003687850516473                    0          33.30325327
         "BPM.33R4.B2"          14802.19927                    3     -0.6087567414509    0.001777645411755                    0          33.55325369
         "BPM.34R4.B2"          14855.65076                    3    -0.01174974358233    0.003070319478387                    0          33.68941437
         "BPM.33L5.B2"          14909.10224                    3    -0.07892761995573    0.005729336094878                    0          33.80325327
         "BPM.32L5.B2"          14962.55373                    3     0.06773832691829    0.001396921950986                    0          33.93940903
         "BPM.31L5.B2"          15016.00521                    3     -0.1600706215132     0.00202178914995                    0          34.05325369
         "BPM.30L5.B2"           15069.4567                    3      0.5618082790959   0.0004915270347475                    0          34.18941437
         "BPM.29L5.B2"          15122.90818                    3     -0.9613192530586    0.002144750447847                    0          34.30325327
         "BPM.28L5.B2"          15176.35966                    3       0.649516982388    0.003002024762604                    0          34.43940903
         "BPM.27L5.B2"          15229.81115                    3      -1.020606173539    0.001487319600844                    0          34.55325369
         "BPM.26L5.B2"          15283.26263                    3      0.1671197686281    0.004194061415936                    0          34.68941437
         "BPM.25L5.B2"          15336.71412                    3     -0.3070852145152    0.002618338294173                    0          34.80325327
         "BPM.24L5.B2"           15390.1656                    3     0.04872187996032   0.0008500155840828                    0          34.93940903
         "BPM.21L5.B2"          15550.52005                    3     0.07261430828504    0.001179512857522                    0          35.30325327
         "BPM.20L5.B2"          15603.97154                    3     0.09264573979312   0.0009610137301018                    0          35.43940903
         "BPM.19L5.B2"          15657.42302                    3     -0.1157636079703    0.003398465185527                    0          35.55325369
         "BPM.18L5.B2"           15710.8745                    3    -0.02454217232991    0.001295935691315                    0          35.68941437
         "BPM.17L5.B2"          15764.32599                    3     -0.5011319916933    0.001632145284605                    0          35.80325327
         "BPM.16L5.B2"          15817.77747                    3     0.01217084806859    0.001062250242876                    0          35.93940903
         "BPM.15L5.B2"          15871.22896                    3      0.3503903997118   0.0003726168868253                    0          36.05325369
         "BPM.14L5.B2"          15924.68044                    3     0.09011694526744    0.001930553447273                    0          36.18941437
         "BPM.13L5.B2"          15978.13193                    3    -0.05907225333516    0.001742829960231                    0          36.30325327
         "BPM.12L5.B2"          16031.58341                    3      0.1774737956459    0.001544107880115                    0          36.43997158
         "BPM.11L5.B2"          16085.03489                    3     -0.2748350466352     0.00224546085951                    0          36.55983277
         "BPM.10L5.B2"          16137.81758                    3     -0.1688178850766   0.0009467931597844                    0          36.70141848
          "BPM.9L5.B2"          16176.88457                    3      0.1316995159442   0.0006063402990608                    0          36.78524801
          "BPM.8L5.B2"          16217.34956                    3     -0.1864765412841    0.001718827332591                    0          36.94720525
          "BPM.7L5.B2"          16256.41755                    3      0.4432091985483    0.002680029443662                    0           37.0639623
         "BPMR.6L5.B2"          16293.31155                    3      -0.137179427871    0.001837720870165                    0          37.16877456
          "BPM.5L5.B2"          16325.21155                    3     -0.2397759852235   0.0007358901168578                    0           37.1877193
        "BPMYA.4L5.B2"          16352.61755                    3      0.3699917989023    0.004572600757516                    0          37.19585525
        "BPMWB.4L5.B2"          16373.67605                    3      0.8593934067223    0.002393308575917                    0          37.19958646
        "BPMSY.4L5.B2"          16466.53205                    3     -0.1068194215152    0.006563664211891                    0          37.21119219
         "BPMS.2L5.B2"          16493.31755                    3      -1.301345850917    0.003661143743576                    0           37.2128973
        "BPMSW.1R5.B2"          16546.41055                    3     -0.9024886204007    0.002855534941523                    0          37.70529764
         "BPMS.2R5.B2"          16556.37555                    3       1.661977192925    0.007781989158596                    0          37.70690932
        "BPMSY.4R5.B2"          16583.16105                    3     -0.4056090543001    0.008255795464702                    0           37.7093951
        "BPMWB.4R5.B2"          16676.01705                    3      0.2258798665918    0.009412118202357                    0          37.72017576
         "BPMR.5R5.B2"          16718.19155                    3      -0.326036130065    0.006211094229837                    0          37.74869538
          "BPM.6R5.B2"          16750.09155                    3     -0.1619353565085    0.007704365405836                    0          37.94241516
        "BPMRA.7R5.B2"          16784.10555                    3       -0.19034504063     0.01419191596137                    0          38.15448557
          "BPM.8R5.B2"          16825.54256                    3      0.5507754041891    0.006449171895175                    0          38.27302372
          "BPM.9R5.B2"          16864.60757                    3     -0.2763343649312     0.01289960951889                    0          38.47225943
         "BPM.10R5.B2"          16905.07058                    3      0.1798881136485     0.00283124719935                    0          38.57840811
         "BPM.11R5.B2"          16957.85129                    3     -0.2712146204813     0.01039647749923                    0          38.72816802
         "BPM.12R5.B2"          17012.57481                    3     -0.2263984769883    0.004030333201966                    0          38.82502975
         "BPM.13R5.B2"          17066.02333                    3     -0.1228284398451     0.00934119805147                    0          38.94062714
         "BPM.14R5.B2"          17119.47184                    3      0.5735334992407    0.003995589293923                    0          39.05446334
         "BPM.15R5.B2"          17172.92036                    3     -0.1388677207912    0.003800647299505                    0          39.19061366
         "BPM.16R5.B2"          17226.36887                    3      0.4089467629879    0.006161941264437                    0          39.30444481
         "BPM.17R5.B2"          17279.81739                    3   -0.009806968016891     0.01074217086479                    0           39.4405903
         "BPM.18R5.B2"           17333.2659                    3    -0.01951125095545    0.009630686062685                    0          39.55442728
         "BPM.19R5.B2"          17386.71442                    3     -0.1561691820874     0.02216654288861                    0          39.69057761
         "BPM.20R5.B2"          17440.16294                    3     -0.2475849800429     0.00750609769862                    0          39.80440875
         "BPM.21R5.B2"          17493.61145                    3     0.09904574720624     0.01514240029152                    0          39.94055425
         "BPM.22R5.B2"          17547.05997                    3     0.04550465255694    0.003914872430312                    0          40.05439122
         "BPM.23R5.B2"          17600.50848                    3      0.1111438527719    0.009585962491325                    0          40.19054155
         "BPM.24R5.B2"            17653.957                    3      0.1574918916856    0.004519625446264                    0           40.3043727
         "BPM.25R5.B2"          17707.40552                    3      0.1021099222855    0.009426497927875                    0          40.44051819
         "BPM.26R5.B2"          17760.85403                    3     -0.2356387949302    0.000664271137515                    0          40.55435517
         "BPM.27R5.B2"          17814.30255                    3     -0.2325985933042   0.0006003939232461                    0          40.69050549
         "BPM.28R5.B2"          17867.75106                    3      0.1985523525166    0.005116983652962                    0          40.80433664
         "BPM.29R5.B2"          17921.19958                    3     0.01867148238412    0.007153394575034                    0          40.94048213
         "BPM.30R5.B2"           17974.6481                    3     -0.2223046503361    0.004697212034928                    0          41.05431911
         "BPM.31R5.B2"          18028.09661                    3      0.2318215696586      0.0107929196832                    0          41.19046943
         "BPM.32R5.B2"          18081.54513                    3      0.1288152372528    0.007048037767217                    0          41.30430058
         "BPM.33R5.B2"          18134.99364                    3    -0.07604393385912     0.01036060782645                    0          41.44044607
         "BPM.34R5.B2"          18188.44216                    3      0.2630043247321     0.01040208894299                    0          41.55428305
         "BPM.33L6.B2"          18241.89067                    3     -0.2212063587562     0.01800231814359                    0          41.69043338
         "BPM.32L6.B2"          18295.33919                    3     -0.3018089252761     0.01436012169794                    0          41.80426453
         "BPM.31L6.B2"          18348.78771                    3      0.1297586547724     0.01440687773104                    0          41.94041002
         "BPM.30L6.B2"          18402.23622                    3     -0.2833842231945     0.03054210637066                    0          42.05424699
         "BPM.29L6.B2"          18455.68474                    3      0.2539035671022     0.02368568410242                    0          42.19039732
         "BPM.28L6.B2"          18509.13325                    3     0.01689364067828     0.03542691908991                    0          42.30422847
         "BPM.27L6.B2"          18562.58177                    3    -0.09284242283736     0.01696133680294                    0          42.44037396
         "BPM.26L6.B2"          18616.03029                    3       0.205417841055     0.02827963271244                    0          42.55421093
         "BPM.24L6.B2"          18722.92732                    3    -0.07632157088487     0.03509283278999                    0          42.80419242
         "BPM.23L6.B2"          18776.37583                    3     -0.0193319554925     0.02726401580646                    0           42.9403379
         "BPM.22L6.B2"          18829.82435                    3     -0.2698150638531     0.02796978842847                    0          43.05417487
         "BPM.21L6.B2"          18883.27287                    3      0.2940992134047     0.01691048914384                    0          43.19032521
         "BPM.20L6.B2"          18936.72138                    3   -0.002094356473621     0.01205893736523                    0          43.30415636
         "BPM.19L6.B2"           18990.1699                    3    -0.02154221336596     0.01331430938735                    0          43.44030184
         "BPM.18L6.B2"          19043.61841                    3     0.05580975607389     0.02551086371612                    0          43.55413882
         "BPM.17L6.B2"          19097.06693                    3     -0.2162917231233     0.01486912855418                    0          43.69028915
         "BPM.16L6.B2"          19150.51545                    3     0.02068293674777     0.03886778882019                    0           43.8041203
         "BPM.15L6.B2"          19203.96396                    3    -0.09286383096121     0.01835574219391                    0          43.94026579
         "BPM.14L6.B2"          19257.41248                    3     -0.2053861008354     0.03792667753442                    0          44.05410276
         "BPM.13L6.B2"          19310.86099                    3       0.311525993487     0.01963987431875                    0          44.19025309
         "BPM.12L6.B2"          19364.30951                    3    -0.02309400791044     0.02216570008762                    0           44.3085282
         "BPM.11L6.B2"          19417.75802                    3    -0.06945228467808     0.01232496742232                    0          44.44608568
         "BPM.10L6.B2"          19469.59674                    3     -0.1135770318534     0.02715694231208                    0          44.51867549
          "BPM.9L6.B2"          19508.66175                    3    -0.04869735328405    0.008557965752238                    0          44.57063279
          "BPM.8L6.B2"          19549.12476                    3     -0.3098185926618     0.02381904962483                    0          44.65358848
        "BPMYB.5L6.B2"          19646.21277                    3      0.2445466568137     0.01314189748448                    0          44.95799821
        "BPMYA.4L6.B2"          19682.61277                    3      0.2990550400387     0.03946003064517                    0          44.97143778
       "BPMSI.B4L6.B2"          19716.93327                    3     -0.1825145026186     0.01220733848856                    0          44.99949748
       "BPMSI.A4L6.B2"          19717.56827                    3     -0.2897121636538     0.08687867372661                    0          45.00008971
        "BPMSA.4L6.B2"          19810.82827                    3     -0.5398273868532     0.01152476350829                    0          45.10922724
       "BPMSX.A4R6.B2"          19995.52327                    3      0.2044370021469     0.04475631202662                    0          45.24864352
       "BPMSX.B4R6.B2"          19996.10827                    3     -0.4847025109381    0.005292543804542                    0          45.24884826
        "BPMYB.4R6.B2"          20026.21277                    3       0.619487736185     0.00513026648677                    0          45.25833002
        "BPMYA.5R6.B2"          20062.61277                    3      0.9096427707141    0.008095594068026                    0          45.27570825
          "BPM.8R6.B2"          20158.33778                    3      0.9686732518548    0.007760830562217                    0          45.37300555
          "BPM.9R6.B2"          20197.40279                    3      0.3990448751195    0.002706705002997                    0           45.5151811
         "BPM.10R6.B2"           20237.8658                    3      -0.375005141343     0.00356029476051                    0          45.73022999
         "BPM.11R6.B2"          20289.70451                    3     -0.2201714168766    0.002346987297983                    0          45.82219934
         "BPM.12R6.B2"          20344.42803                    3     0.03186797081292    0.003868424092502                    0           45.9465855
         "BPM.14R6.B2"          20451.32506                    3      0.3741647364461    0.003275050650218                    0          46.20426988
         "BPM.15R6.B2"          20504.77357                    3     -0.3236341665169    0.001707106578303                    0          46.31691468
         "BPM.16R6.B2"          20558.22209                    3      0.2015018322508   0.0009535601304985                    0          46.45209307
         "BPM.17R6.B2"          20611.67061                    3     -0.6382748375292    0.001433979409136                    0          46.56910887
         "BPM.18R6.B2"          20665.11912                    3    -0.09713130126344    0.001598389067248                    0          46.70920713
         "BPM.19R6.B2"          20718.56764                    3    0.004279711886263    0.004216093489172                    0          46.82172325
         "BPM.20R6.B2"          20772.01615                    3     0.09742936641073    0.002421832417278                    0          46.95705891
         "BPM.21R6.B2"          20825.46467                    3     -0.1014370330871    0.003961653239065                    0          47.07420743
         "BPM.22R6.B2"          20878.91318                    3      0.2646716021888   0.0004511673971654                    0          47.21413547
         "BPM.23R6.B2"           20932.3617                    3     -0.1755146353527    0.001570128003559                    0          47.33055273
         "BPM.24R6.B2"          20985.81022                    3      -0.147254384112    0.003804280779037                    0          47.47049084
         "BPM.25R6.B2"          21039.25873                    3     0.05643852378217   0.0007746362725053                    0          47.58689196
         "BPM.26R6.B2"          21092.70725                    3    -0.04193418171096    0.005491786369108                    0          47.72682057
         "BPM.27R6.B2"          21146.15576                    3     -0.7359745394016    0.004738968809974                    0          47.84323849
         "BPM.28R6.B2"          21199.60428                    3      0.4206999710399     0.01047698088896                    0          47.98317506
         "BPM.29R6.B2"           21253.0528                    3     -0.3775584467938    0.001414197512296                    0          48.09957563
         "BPM.30R6.B2"          21306.50131                    3      0.3174141777784    0.004447972994441                    0          48.23950583
         "BPM.31R6.B2"          21359.94983                    3    -0.04507286170168    0.001629404356039                    0          48.35592419
         "BPM.32R6.B2"          21413.39834                    3    -0.04640854748141    0.001782100698953                    0          48.49585912
         "BPM.33R6.B2"          21466.84686                    3     -0.3678004734231    0.001862355189791                    0          48.61225937
         "BPM.34R6.B2"          21520.29538                    3     -0.1496225191367    0.001308641163019                    0          48.75219124
         "BPM.33L7.B2"          21573.74389                    3      0.1002010238941     0.01215466946124                    0           48.8686098
         "BPM.32L7.B2"          21627.19241                    3     0.06453525821079      0.0145868415247                    0          49.00854306
         "BPM.31L7.B2"          21680.64092                    3      0.3429265500884     0.01325546523764                    0           49.1249432
         "BPM.30L7.B2"          21734.08944                    3     0.04970377139634     0.01148946032539                    0          49.26487677
         "BPM.29L7.B2"          21787.53795                    3      0.3322598548986    0.004633280761795                    0          49.38129531
         "BPM.28L7.B2"          21840.98647                    3     -0.1973866795895    0.007412303033207                    0          49.52122687
         "BPM.27L7.B2"          21894.43499                    3      -0.202384919162    0.009503697160582                    0          49.63762716
         "BPM.26L7.B2"           21947.8835                    3     -0.0897502025706     0.01395953690417                    0           49.7775624
         "BPM.25L7.B2"          22001.33202                    3    -0.05402607638164     0.01541646715905                    0          49.89398069
         "BPM.24L7.B2"          22054.78053                    3      0.3988334329845     0.02223685745017                    0           50.0339106
         "BPM.23L7.B2"          22108.22905                    3     -0.3342522770695     0.01538191266825                    0          50.15031125
         "BPM.22L7.B2"          22161.67757                    3      0.3563884292187     0.02128052677639                    0          50.29024811
         "BPM.21L7.B2"          22215.12608                    3    -0.03040094732413     0.01561014154671                    0          50.40666592
         "BPM.20L7.B2"           22268.5746                    3    -0.06366973069702     0.02046631531805                    0           50.5475011
         "BPM.19L7.B2"          22322.02311                    3     -0.2381905768989     0.01100843484516                    0          50.66055856
         "BPM.18L7.B2"          22375.47163                    3     0.06927076636487     0.02212102834567                    0          50.79517457
         "BPM.17L7.B2"          22428.92015                    3     -0.2829219990785    0.006069286703971                    0          50.91176414
         "BPM.16L7.B2"          22482.36866                    3      0.3100254263962     0.01245299064142                    0          51.05246852
         "BPM.15L7.B2"          22535.81718                    3      0.0933443812219    0.005851757847613                    0          51.16536582
         "BPM.14L7.B2"          22589.26569                    3      0.2295823537771     0.02442643824573                    0          51.30011009
         "BPM.13L7.B2"          22642.71421                    3     -0.1297216505101    0.005721666442269                    0          51.41686482
         "BPM.12L7.B2"          22696.16273                    3     0.04211187795122     0.02004818215378                    0          51.55690504
         "BPM.11L7.B2"          22749.61124                    3     -0.2683398231721     0.01127088857094                    0          51.65824284
         "BPM.10L7.B2"          22802.39195                    3     -0.1769092872372      0.0215045081736                    0          51.77349213
          "BPM.9L7.B2"          22841.45696                    3   -0.008445077708953    0.007241890077718                    0          51.83524193
          "BPM.8L7.B2"          22881.91997                    3      0.3736574090515     0.02493134361359                    0          51.91790965
          "BPM.7L7.B2"          22920.98398                    3     -0.3051464223692     0.01525877465791                    0           51.9794933
         "BPMR.6L7.B2"          22955.80198                    3     -0.7487134621828     0.02336907817482                    0          52.04174379
        "BPMWC.6L7.B2"          22967.98048                    3      0.9568281413838     0.01460824430238                    0          52.05305493
        "BPMWE.5L7.B2"          23045.03448                    3      0.2566547092996     0.01045597711247                    0          52.22337875
         "BPMW.5L7.B2"          23068.23948                    3      0.4558890658205    0.006619566914764                    0          52.28462335
        "BPMWE.4L7.B2"          23103.32448                    3      0.1745880170052     0.01467572049795                    0          52.31732824
         "BPMW.4L7.B2"          23131.42948                    3     0.08848649250661    0.009494299573416                    0          52.32933144
         "BPMW.4R7.B2"          23247.47648                    3     -0.2623507794997    0.008283342766606                    0          52.48002202
        "BPMWE.4R7.B2"          23275.58148                    3    -0.02096728744132     0.01176159753796                    0          52.55085609
         "BPMW.5R7.B2"          23310.66648                    3     -0.2376997584365    0.006145490105091                    0            52.585344
        "BPMWE.5R7.B2"          23333.87148                    3     -0.1373079079037     0.01481018292646                    0          52.59677115
          "BPM.6R7.B2"          23413.01098                    3      -16.53475821583     0.02120266642306                    0          52.70938667
        "BPM_A.7R7.B2"          23451.04698                    3     -0.1798542761315     0.01790815526736                    0          52.80138028
          "BPM.8R7.B2"          23490.11099                    3     -0.1124294709791     0.01354304750935                    0          52.87835858
          "BPM.9R7.B2"            23529.176                    3    -0.01085272927999     0.02060798409641                    0          52.96109245
         "BPM.10R7.B2"          23569.63902                    3      0.1473909845784     0.01540687689537                    0          53.04443082
         "BPM.11R7.B2"          23622.41973                    3      0.1757813737168      0.0311007120233                    0          53.16668951
         "BPM.12R7.B2"          23677.14324                    3     -0.2914904310772    0.005795619122875                    0          53.27880704
         "BPM.13R7.B2"          23730.59176                    3      0.1809459353656     0.01754977748166                    0          53.40917997
         "BPM.14R7.B2"          23784.04027                    3     -0.3551965581039     0.00698863183013                    0          53.52523884
         "BPM.15R7.B2"          23837.48879                    3    -0.06683988943221     0.02461425717198                    0          53.66629092
         "BPM.16R7.B2"          23890.93731                    3     -0.2836064374378    0.005561091054445                    0          53.77968654
         "BPM.17R7.B2"          23944.38582                    3     0.06744379951488     0.01802670578727                    0          53.91408831
         "BPM.18R7.B2"          23997.83434                    3     -0.1926825312798    0.006787237850357                    0          54.03033028
         "BPM.19R7.B2"          24051.28285                    3      0.2111228568214     0.02038582739502                    0           54.1712767
         "BPM.20R7.B2"          24104.73137                    3    -0.08877440790422     0.00931724441678                    0          54.28449935
         "BPM.21R7.B2"          24158.17989                    3    -0.02064882543988      0.0184247798592                    0          54.41900574
         "BPM.22R7.B2"           24211.6284                    3    -0.01676815957122    0.009888510659646                    0          54.53542533
         "BPM.23R7.B2"          24265.07692                    3     -0.1400655730234     0.02177499931604                    0          54.67534641
         "BPM.24R7.B2"          24318.52543                    3     -0.2408431573696    0.006129484964904                    0           54.7917462
         "BPM.25R7.B2"          24371.97395                    3     0.05347039709239     0.01630219428362                    0          54.93169197
         "BPM.26R7.B2"          24425.42246                    3    -0.04059801235692    0.007279395394527                    0          55.04811002
         "BPM.27R7.B2"          24478.87098                    3      0.2198072680812     0.01069079686036                    0          55.18802943
         "BPM.28R7.B2"           24532.3195                    3     -0.2032806957917    0.003749299128953                    0          55.30443104
         "BPM.30R7.B2"          24639.21653                    3      0.1996144768746    0.001262193086483                    0          55.56079445
         "BPM.31R7.B2"          24692.66504                    3     -0.2220684569497    0.009074913504064                    0          55.70071252
         "BPM.32R7.B2"          24746.11356                    3     -0.1958396538424    0.007877778947517                    0          55.81711615
         "BPM.33R7.B2"          24799.56208                    3    0.008930956519964     0.01113051080689                    0          55.95706457
         "BPM.34R7.B2"          24853.01059                    3      0.1282944055955      0.0110630774004                    0          56.07347861
         "BPM.33L8.B2"          24906.45911                    3      0.3183884368465    0.003005668376676                    0          56.21339573
         "BPM.32L8.B2"          24959.90762                    3     -0.4325033867858    0.003150074034917                    0          56.32980151
         "BPM.31L8.B2"          25013.35614                    3      0.2319249192289    0.002871198757302                    0           56.4697507
         "BPM.30L8.B2"          25066.80466                    3     -0.4376098118367    0.001845685021708                    0          56.58616252
         "BPM.29L8.B2"          25120.25317                    3    -0.01273063917424    0.002570492122067                    0          56.72607908
         "BPM.28L8.B2"          25173.70169                    3    -0.04959427366295   0.0009224330602149                    0          56.84248712
         "BPM.27L8.B2"           25227.1502                    3    0.005286385248923    0.001900800912564                    0          56.98243665
         "BPM.26L8.B2"          25280.59872                    3      0.3015812875481    0.001248609346514                    0          57.09884619
         "BPM.25L8.B2"          25334.04723                    3     0.06618352692038    0.001024332337477                    0          57.23876262
         "BPM.24L8.B2"          25387.49575                    3      0.1199568682744    0.003111846822593                    0          57.35517295
         "BPM.23L8.B2"          25440.94427                    3    -0.08488524501445    0.004655182933363                    0          57.49512241
         "BPM.22L8.B2"          25494.39278                    3    -0.05107519119323   0.0009003405692413                    0          57.61152967
         "BPM.21L8.B2"           25547.8413                    3     -0.2065045054903    0.002542377824542                    0          57.75144638
         "BPM.19L8.B2"          25654.73833                    3      0.1220851608407   0.0001027116299501                    0          57.99935008
         "BPM.18L8.B2"          25708.18685                    3      -0.170952127569    0.001626943454031                    0          58.11662705
         "BPM.17L8.B2"          25761.63536                    3      0.2713108690181    0.004311831820423                    0          58.25636549
         "BPM.16L8.B2"          25815.08388                    3     -0.0811632861928    0.003062107902465                    0          58.36864681
         "BPM.15L8.B2"          25868.53239                    3     0.08762244582725    0.004488489278683                    0           58.5043343
         "BPM.14L8.B2"          25921.98091                    3     -0.2751082426723    0.003556714788323                    0          58.62172455
         "BPM.13L8.B2"          25975.42943                    3     -0.1033068587643    0.001739886420177                    0          58.76127598
         "BPM.12L8.B2"          26028.87794                    3     -0.2024152881386   0.0008767363278502                    0          58.87246574
         "BPM.11L8.B2"          26082.32646                    3      0.1622112093246    0.002240677770085                    0          59.00710578
         "BPM.10L8.B2"          26134.16517                    3       0.192020760215   0.0007557509821064                    0           59.1415795
